Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
191,Jerome Ford,2,1,Sun,9,10,11/12/23,23-338,CLE,@,BAL,W 33-31,1,1,2,2,0,100,2,1,100,RB
192,Juwan Johnson,2,3,Sun,10,10,11/12/23,27-060,NOR,@,MIN,L 19-27,3,1,2,2,0,33.3,0.7,,0,TE
193,Scott Miller,2,1,Sun,10,10,11/12/23,26-104,ATL,@,ARI,L 23-25,1,1,2,2,1,100,2,1,100,WR
194,Sterling Shepard,2,4,Sun,10,10,11/12/23,30-275,NYG,@,DAL,L 17-49,4,1,2,2,1,25,0.5,1,25,WR
195,Jalen Tolbert,2,5,Sun,9,10,11/12/23,24-258,DAL,,NYG,W 49-17,5,2,2,1,0,40,0.4,,20,WR
196,Trayveon Williams,2,1,Sun,9,10,11/12/23,26-025,CIN,,HOU,L 27-30,1,1,2,2,0,100,2,,0,RB
197,Latavius Murray,1,3,Mon,10,10,11/13/23,33-299,BUF,,DEN,L 22-24,3,2,1,0.5,0,66.7,0.3,0,0,RB
198,Jonnu Smith,1,3,Sun,10,10,11/12/23,28-082,ATL,@,ARI,L 23-25,3,1,1,1,0,33.3,0.3,,0,TE
199,Nelson Agholor,0,2,Sun,10,10,11/12/23,30-172,BAL,,CLE,L 31-33,2,0,0,,0,0,0,,0,WR
200,Mo Alie-Cox,0,1,Sun,10,10,11/12/23,30-054,IND,@,NWE,W 10-6,1,0,0,,0,0,0,,0,TE
,,,,,,,,,,,,,,,,,,,,,,
