Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
190,Marcedes Lewis,8,1,Sun,4,4,10/1/23,39-135,CHI,,DEN,L 28-31,1,1,8,8,0,100,8,,100,TE
191,Allen Robinson,8,2,Sun,4,4,10/1/23,30-038,PIT,@,HOU,L 6-30,2,1,8,8,0,50,4,,0,WR
192,Ronnie Bell,7,1,Sun,4,4,10/1/23,23-246,SFO,,ARI,W 35-16,1,1,7,7,0,100,7,,100,WR
193,Pat Freiermuth,7,4,Sun,4,4,10/1/23,24-341,PIT,@,HOU,L 6-30,4,3,7,2.3,0,75,1.8,,25,TE
194,Kenneth Gainwell,7,2,Sun,4,4,10/1/23,24-201,PHI,,WAS,W 34-31 (OT),2,2,7,3.5,0,100,3.5,1,50,RB
195,Antonio Gibson,7,1,Sun,4,4,10/1/23,25-100,WAS,@,PHI,L 31-34 (OT),1,1,7,7,0,100,7,1,100,RB
196,Taysom Hill,7,1,Sun,4,4,10/1/23,33-039,NOR,,TAM,L 9-26,1,1,7,7,0,100,7,0,0,QB
197,Hayden Hurst,7,3,Sun,4,4,10/1/23,30-038,CAR,,MIN,L 13-21,3,1,7,7,0,33.3,2.3,1,33.3,TE
198,Donovan Peoples-Jones,7,4,Sun,4,4,10/1/23,24-224,CLE,,BAL,L 3-28,4,1,7,7,0,25,1.8,,25,WR
199,Mitchell Wilcox,7,1,Sun,4,4,10/1/23,26-328,CIN,@,TEN,L 3-27,1,1,7,7,0,100,7,,100,TE
200,Jordan Akins,6,2,Sun,4,4,10/1/23,31-165,CLE,,BAL,L 3-28,2,1,6,6,0,50,3,,50,TE
,,,,,,,,,,,,,,,,,,,,,,
