Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
188,Brenton Strange,7,2,Sun,3,3,9/24/23,22-271,JAX,,HOU,L 17-37,2,2,7,3.5,0,100,3.5,,0,TE
189,Rashod Bateman,6,3,Sun,3,3,9/24/23,23-299,BAL,,IND,L 19-22 (OT),3,1,6,6,0,33.3,2,1,33.3,WR
190,Zach Ertz,6,2,Sun,3,3,9/24/23,32-318,ARI,,DAL,W 28-16,2,2,6,3,0,100,3,,50,TE
191,D'Ernest Johnson,6,2,Sun,3,3,9/24/23,27-209,JAX,,HOU,L 17-37,2,2,6,3,0,100,3,1,50,RB
192,Charlie Jones,6,2,Mon,3,3,9/25/23,24-331,CIN,,LAR,W 19-16,2,1,6,6,0,50,3,1,50,WR
193,Latavius Murray,6,1,Sun,3,3,9/24/23,33-249,BUF,@,WAS,W 37-3,1,1,6,6,0,100,6,1,100,RB
194,Tyler Scott,6,3,Sun,3,3,9/24/23,21-347,CHI,@,KAN,L 10-41,3,1,6,6,0,33.3,2,,33.3,WR
195,Jack Stoll,6,2,Mon,3,3,9/25/23,25-240,PHI,@,TAM,W 25-11,2,1,6,6,0,50,3,,50,TE
196,Deven Thompkins,6,4,Mon,3,3,9/25/23,23-276,TAM,,PHI,L 11-25,4,2,6,3,0,50,1.5,,25,WR
197,Emanuel Wilson,6,1,Sun,3,3,9/24/23,24-139,GNB,,NOR,W 18-17,1,1,6,6,0,100,6,,100,RB
198,Jake Bobo,5,2,Sun,3,3,9/24/23,25-051,SEA,,CAR,W 37-27,2,1,5,5,1,50,2.5,1,50,WR
199,Treylon Burks,5,6,Sun,3,3,9/24/23,23-185,TEN,@,CLE,L 3-27,6,1,5,5,0,16.7,0.8,,16.7,WR
200,Kenneth Gainwell,5,2,Mon,3,3,9/25/23,24-195,PHI,@,TAM,W 25-11,2,1,5,5,0,50,2.5,,50,RB
,,,,,,,,,,,,,,,,,,,,,,
