Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
191,Xavier Hutchinson,6,4,Sat,17,18,1/6/24,23-219,HOU,@,IND,W 23-19,4,1,6,6,0,25,1.5,,0,WR
192,Kendre Miller,6,1,Sun,17,18,1/7/24,21-210,NOR,,ATL,W 48-17,1,1,6,6,0,100,6,0,0,RB
193,Joe Mixon,6,2,Sun,17,18,1/7/24,27-167,CIN,,CLE,W 31-14,2,1,6,6,1,50,3,1,50,RB
194,DeVante Parker,6,4,Sun,17,18,1/7/24,30-352,NWE,,NYJ,L 3-17,4,1,6,6,0,25,1.5,,25,WR
195,Ihmir Smith-Marsette,6,2,Sun,17,18,1/7/24,24-131,CAR,,TAM,L 0-9,2,1,6,6,0,50,3,1,50,WR
196,De'Von Achane,5,1,Sun,17,18,1/7/24,22-086,MIA,,BUF,L 14-21,1,1,5,5,0,100,5,0,100,RB
197,Ronnie Bell,5,5,Sun,17,18,1/7/24,23-344,SFO,,LAR,L 20-21,5,1,5,5,1,20,1,1,20,WR
198,Lynn Bowden Jr.,5,1,Sun,17,18,1/7/24,26-085,NOR,,ATL,W 48-17,1,1,5,5,0,100,5,,0,WR
199,Mike Gesicki,5,3,Sun,17,18,1/7/24,28-096,NWE,,NYJ,L 3-17,3,1,5,5,0,33.3,1.7,,0,TE
200,Kareem Hunt,5,1,Sun,17,18,1/7/24,28-154,CLE,@,CIN,L 14-31,1,1,5,5,0,100,5,,0,RB
,,,,,,,,,,,,,,,,,,,,,,
