Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
191,Ronnie Rivers,4,1,Sun,6,6,10/15/23,24-257,LAR,,ARI,W 26-9,1,1,4,4,0,100,4,,100,RB
192,Drew Sample,4,1,Sun,6,6,10/15/23,27-182,CIN,,SEA,W 17-13,1,1,4,4,0,100,4,,0,TE
193,Devin Singletary,4,2,Sun,6,6,10/15/23,26-042,HOU,,NOR,W 20-13,2,1,4,4,0,50,2,0,0,RB
194,Adam Trautman,4,2,Thu,6,6,10/12/23,26-249,DEN,@,KAN,L 8-19,2,1,4,4,0,50,2,,0,TE
195,Greg Dulcich,3,2,Thu,6,6,10/12/23,23-200,DEN,@,KAN,L 8-19,2,1,3,3,0,50,1.5,,0,TE
196,Deonte Harty,3,1,Sun,6,6,10/15/23,25-315,BUF,,NYG,W 14-9,1,1,3,3,1,100,3,1,100,WR
197,Andrei Iosivas,3,1,Sun,6,6,10/15/23,24-000,CIN,,SEA,W 17-13,1,1,3,3,1,100,3,1,100,WR
198,Patrick Ricard,3,1,Sun,6,6,10/15/23,29-141,BAL,@,TEN,W 24-16,1,1,3,3,0,100,3,,0,FB
199,Trayveon Williams,3,2,Sun,6,6,10/15/23,25-362,CIN,,SEA,W 17-13,2,2,3,1.5,0,100,1.5,,50,RB
200,Dalvin Cook,2,1,Sun,6,6,10/15/23,28-066,NYJ,,PHI,W 20-14,1,1,2,2,0,100,2,0,0,RB
,,,,,,,,,,,,,,,,,,,,,,
