Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
190,De'Von Achane,4,1,Sun,10,11,11/19/23,22-037,MIA,,LVR,W 20-13,1,1,4,4,0,100,4,,100,RB
191,Noah Fant,4,2,Sun,10,11,11/19/23,25-364,SEA,@,LAR,L 16-17,2,1,4,4,0,50,2,,50,TE
192,Kenneth Gainwell,4,1,Mon,10,11,11/20/23,24-251,PHI,@,KAN,W 21-17,1,1,4,4,0,100,4,,0,RB
193,Skyy Moore,4,2,Mon,10,11,11/20/23,23-071,KAN,,PHI,L 17-21,2,1,4,4,0,50,2,,0,WR
194,Tyler Scott,4,2,Sun,11,11,11/19/23,22-038,CHI,@,DET,L 26-31,2,1,4,4,0,50,2,,0,WR
195,Pierre Strong,4,1,Sun,10,11,11/19/23,24-344,CLE,,PIT,W 13-10,1,1,4,4,0,100,4,,0,RB
196,Tommy Tremble,4,3,Sun,10,11,11/19/23,23-170,CAR,,DAL,L 10-33,3,1,4,4,1,33.3,1.3,1,33.3,TE
197,Aaron Jones,3,2,Sun,10,11,11/19/23,28-352,GNB,,LAC,W 23-20,2,1,3,3,0,50,1.5,,0,RB
198,Jack Stoll,3,2,Mon,10,11,11/20/23,25-296,PHI,@,KAN,W 21-17,2,1,3,3,0,50,1.5,,0,TE
199,Elijah Higgins,2,2,Sun,11,11,11/19/23,23-023,ARI,@,HOU,L 16-21,2,1,2,2,0,50,1,,0,TE
200,Isiah Pacheco,2,1,Mon,10,11,11/20/23,24-263,KAN,,PHI,L 17-21,1,1,2,2,0,100,2,0,0,RB
,,,,,,,,,,,,,,,,,,,,,,
