Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
190,Andrew Beck,6,2,Sun,15,16,12/24/23,27-223,HOU,,CLE,L 22-36,2,2,6,3,1,100,3,1,50,FB
191,David Bell,6,2,Sun,15,16,12/24/23,23-010,CLE,@,HOU,W 36-22,2,1,6,6,0,50,3,1,50,WR
192,Miles Boykin,6,1,Sat,15,16,12/23/23,27-072,PIT,,CIN,W 34-11,1,1,6,6,0,100,6,,100,WR
193,Harrison Bryant,6,1,Sun,15,16,12/24/23,25-245,CLE,@,HOU,W 36-22,1,1,6,6,0,100,6,,100,TE
194,Derius Davis,6,1,Sat,15,16,12/23/23,23-103,LAC,,BUF,L 22-24,1,1,6,6,0,100,6,,0,WR
195,Will Dissly,6,1,Sun,15,16,12/24/23,27-169,SEA,@,TEN,W 20-17,1,1,6,6,0,100,6,,0,TE
196,Cole Fotheringham,6,1,Mon,15,16,12/25/23,26-075,LVR,@,KAN,W 20-14,1,1,6,6,0,100,6,,100,TE
197,C.J. Ham,6,1,Sun,15,16,12/24/23,30-155,MIN,,DET,L 24-30,1,1,6,6,0,100,6,,0,FB
198,Mason Kinsey,6,1,Sun,15,16,12/24/23,25-117,TEN,,SEA,L 17-20,1,1,6,6,0,100,6,,0,WR
199,Mitchell Wilcox,6,1,Sat,15,16,12/23/23,27-046,CIN,@,PIT,L 11-34,1,1,6,6,0,100,6,,100,TE
200,Noah Gray,5,3,Mon,15,16,12/25/23,24-239,KAN,,LVR,L 14-20,3,1,5,5,0,33.3,1.7,1,33.3,TE
,,,,,,,,,,,,,,,,,,,,,,
