Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
192,Antoine Green,0,1,Sun,7,7,10/22/23,23-341,DET,@,BAL,L 6-38,1,0,0,,0,0,0,,0,WR
193,Elijah Higgins,0,1,Sun,7,7,10/22/23,22-360,ARI,@,SEA,L 10-20,1,1,0,0,0,100,0,,0,TE
194,Travis Homer,0,1,Sun,7,7,10/22/23,25-076,CHI,,LVR,W 30-12,1,0,0,,0,0,0,,0,RB
195,Kareem Hunt,0,1,Sun,6,7,10/22/23,28-077,CLE,@,IND,W 39-38,1,0,0,,0,0,0,0,0,RB
196,Rakim Jarrett,0,2,Sun,6,7,10/22/23,22-271,TAM,,ATL,L 13-16,2,0,0,,0,0,0,,0,WR
197,Velus Jones Jr.,0,1,Sun,7,7,10/22/23,26-164,CHI,,LVR,W 30-12,1,1,0,0,0,100,0,,0,WR
198,Will Mallory,0,1,Sun,7,7,10/22/23,24-122,IND,,CLE,L 38-39,1,0,0,,0,0,0,,0,TE
199,Marvin Mims,0,1,Sun,7,7,10/22/23,21-217,DEN,,GNB,W 19-17,1,0,0,,0,0,0,,0,WR
200,Brian Robinson Jr.,0,1,Sun,7,7,10/22/23,24-214,WAS,@,NYG,L 7-14,1,0,0,,0,0,0,0,0,RB
,,,,,,,,,,,,,,,,,,,,,,
