Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
188,Charlie Woerner,9,1,Thu,11,12,11/23/23,26-038,SFO,@,SEA,W 31-13,1,1,9,9,0,100,9,,100,TE
189,Brock Wright,9,1,Thu,11,12,11/23/23,24-361,DET,,GNB,L 22-29,1,1,9,9,0,100,9,,0,TE
190,Daniel Bellinger,8,1,Sun,12,12,11/26/23,23-065,NYG,,NWE,W 10-7,1,1,8,8,0,100,8,,0,TE
191,Kayshon Boutte,8,2,Sun,11,12,11/26/23,21-203,NWE,@,NYG,L 7-10,2,1,8,8,0,50,4,,50,WR
192,Laviska Shenault Jr.,8,1,Sun,11,12,11/26/23,25-052,CAR,@,TEN,L 10-17,1,1,8,8,0,100,8,,100,WR
193,Irv Smith Jr.,8,2,Sun,11,12,11/26/23,25-109,CIN,,PIT,L 10-16,2,2,8,4,0,100,4,,0,TE
194,Adam Trautman,8,1,Sun,11,12,11/26/23,26-294,DEN,,CLE,W 29-12,1,1,8,8,1,100,8,1,100,TE
195,Jauan Jennings,7,2,Thu,11,12,11/23/23,26-136,SFO,@,SEA,W 31-13,2,1,7,7,0,50,3.5,1,50,WR
196,Quentin Johnston,7,3,Sun,11,12,11/26/23,22-081,LAC,,BAL,L 10-20,3,1,7,7,0,33.3,2.3,,33.3,WR
197,A.T. Perry,7,2,Sun,11,12,11/26/23,24-031,NOR,@,ATL,L 15-24,2,1,7,7,0,50,3.5,,50,WR
198,Tommy Tremble,7,1,Sun,11,12,11/26/23,23-177,CAR,@,TEN,L 10-17,1,1,7,7,0,100,7,,0,TE
199,Davis Allen,6,1,Sun,11,12,11/26/23,22-296,LAR,@,ARI,W 37-14,1,1,6,6,0,100,6,1,100,TE
200,Saquon Barkley,6,3,Sun,12,12,11/26/23,26-290,NYG,,NWE,W 10-7,3,1,6,6,0,33.3,2,0,33.3,RB
,,,,,,,,,,,,,,,,,,,,,,
