Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
191,Greg Dortch,2,1,Sun,9,9,11/5/23,25-160,ARI,@,CLE,L 0-27,1,1,2,2,0,100,2,,0,WR
192,Trishton Jackson,2,3,Sun,9,9,11/5/23,25-241,MIN,@,ATL,W 31-28,3,1,2,2,0,33.3,0.7,,0,WR
193,Dalvin Cook,1,2,Mon,8,9,11/6/23,28-088,NYJ,,LAC,L 6-27,2,1,1,1,0,50,0.5,,0,RB
194,Kenneth Gainwell,1,1,Sun,9,9,11/5/23,24-236,PHI,,DAL,W 28-23,1,1,1,1,0,100,1,0,0,RB
195,Alec Ingold,1,1,Sun,9,9,11/5/23,27-119,MIA,@,KAN,L 14-21,1,1,1,1,0,100,1,,0,FB
196,Josh Oliver,1,2,Sun,9,9,11/5/23,26-229,MIN,@,ATL,W 31-28,2,2,1,0.5,0,100,0.5,,0,TE
197,Kenneth Walker III,1,2,Sun,8,9,11/5/23,23-016,SEA,@,BAL,L 3-37,2,1,1,1,0,50,0.5,,0,RB
198,Calvin Austin,0,1,Thu,8,9,11/2/23,24-223,PIT,,TEN,W 20-16,1,0,0,,0,0,0,0,0,WR
199,Damiere Byrd,0,2,Sun,9,9,11/5/23,30-282,ATL,,MIN,L 28-31,2,0,0,,0,0,0,,0,WR
200,Derius Davis,0,1,Mon,8,9,11/6/23,23-056,LAC,@,NYJ,W 27-6,1,1,0,0,0,100,0,,0,WR
,,,,,,,,,,,,,,,,,,,,,,
