Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
190,Jordan Akins,6,1,Sun,7,8,10/29/23,31-193,CLE,@,SEA,L 20-24,1,1,6,6,0,100,6,,100,TE
191,James Cook,6,1,Thu,8,8,10/26/23,24-031,BUF,,TAM,W 24-18,1,1,6,6,0,100,6,0,0,RB
192,Will Mallory,6,2,Sun,8,8,10/29/23,24-129,IND,,NOR,L 27-38,2,1,6,6,0,50,3,,0,TE
193,Jaleel McLaughlin,6,2,Sun,8,8,10/29/23,23-046,DEN,,KAN,W 24-9,2,2,6,3,0,100,3,0,0,RB
194,Luke Farrell,5,1,Sun,8,8,10/29/23,26-015,JAX,@,PIT,W 20-10,1,1,5,5,0,100,5,,100,TE
195,Alec Ingold,5,2,Sun,8,8,10/29/23,27-112,MIA,,NWE,W 31-17,2,1,5,5,0,50,2.5,,50,FB
196,Juwan Johnson,5,2,Sun,8,8,10/29/23,27-046,NOR,@,IND,W 38-27,2,1,5,5,0,50,2.5,1,50,TE
197,Dalton Schultz,5,5,Sun,7,8,10/29/23,27-110,HOU,@,CAR,L 13-15,5,2,5,2.5,0,40,1,1,20,TE
198,Isaiah Spiller,5,1,Sun,7,8,10/29/23,22-081,LAC,,CHI,W 30-13,1,1,5,5,0,100,5,,100,RB
199,Brock Wright,5,1,Mon,8,8,10/30/23,24-337,DET,,LVR,W 26-14,1,1,5,5,0,100,5,1,100,TE
200,Olamide Zaccheaus,5,2,Sun,8,8,10/29/23,26-098,PHI,@,WAS,W 38-31,2,1,5,5,0,50,2.5,,50,WR
,,,,,,,,,,,,,,,,,,,,,,
